taskid	tweetid	tweet_type	persp_toxicity_score	text	ToJournalist
2338	1468477199363805184	reply-other-handle	0.3955794	@ghadaoueiss فيسبوك تعمل لصالح الصهاينة.	0
2337	1467748478386380801	reply-other-handle	0.3955794	@ghadaoueiss لو النائبة الهام عمر او رشيدة طليب صورت مع لعبة بلاستيكية على شكل مسدس ،  كيف تثور ثائرة الثيران العنصريين في امريكا؟	0
2336	1467158866685317129	reply-other-handle	0.3955794	@ghadaoueiss وياتيك مغربي جبان مثل ملكه يقول التطبيع لاغراض سياسية	0
2335	1466813555144110094	reply-other-handle	0.3955794	@ghadaoueiss في سابقه اعلاميه تثبت ان محرري الجزيره حقدهم يطغى عليهم احياناً فيصبحون بلهاء لم اسمع في حياتي اغبى من هذا التعقيب مستوى واطي منحط 👇🏿👇🏿👇🏿😂😂😂😂 https://t.co/QyO9FBPimP	0
2334	1465030587937402884	reply-other-handle	0.3955794	@ghadaoueiss يا أستاذة  غادة @ghadaoueiss   الذباب خَلق ذليل  يعيش على(فضلات الأفكار)  ..موطنه القمامة والنفايات.سلاحه الطنين.تمويله من الإمارات.له في كل بلد مزبلة  يكره الحرية والأحرار مثل كرهه للمبيد الحشري ويعشق العبودية مثل عشقه لبراز الصهاين.ة  #مغاربة_ضد_التطبيع   #خيانة_ملك  #التطبيع_خيانة	1
2333	1462471601094545412	reply-other-handle	0.3955794	@ghadaoueiss المزيد من الدم المزيد من فرض الإرادة بالقوة المزيد من الخيانة	0
2332	1460023398352961547	reply-other-handle	0.3955794	@ghadaoueiss يخرب بيوتهم ما أجحشهم	0
2331	1459857036590698499	reply-other-handle	0.3955794	@ghadaoueiss إما الإستقالة إو الإقالة للحثالة من طرف شعب الذي يملك بيده مفاتيح الحضانة	0
2330	1459648553995878410	reply-other-handle	0.3955794	@ghadaoueiss مافي ديكتاتور بالعالم على شاكلته قبح الله وجهه	0
2329	1459629009449463811	reply-other-handle	0.3955794	@ghadaoueiss شو هل الأهبل	0
2328	1459609462751248390	reply-other-handle	0.3955794	@ghadaoueiss عداء النضامين المتعفنين لك وسام شرف	0
2327	1459587461554843654	reply-other-handle	0.3955794	@ghadaoueiss بشار الاسد مجرم قاتل . لم يشهد التاريخ رئيس قتل شعبه واستعان بقوى اخرى ليقتل شعبه وخائن .روسيا وايران وو	0
2326	1459038406353248267	reply-other-handle	0.3955794	@ghadaoueiss سافري لوحدك ي ل ع ن منظرك	1
2325	1458855748243529732	reply-other-handle	0.3955794	@ghadaoueiss من نصبكي انتي و الخفافيش الذين يعملون معم بقناة الدعارة مسؤولة عن دول اخرى تتكلمي باسمهم  و باسم شعوبهم  وقاحة و قلة حياء و طول لسان لا نراهم الا عند اتباع قناة الدعارة	1
2324	1456405114177077262	reply-other-handle	0.3955794	@ghadaoueiss الله يشرف اية من اية الله عنك  القران الكريم غني عنك تقدرين تكلمين ب مصطلاحاتك المعروفه واسلوبك السوقي الكل يعرف انك عاهرة وقاعده تتاجرين بنفسك لكسب مأرب اخرى فعشان كذا هدي نفسك واعرفي حجمك	1
2323	1456313942293155844	reply-other-handle	0.3955794	@ghadaoueiss بكرا بطردوك من الجزيرة	1
2322	1455971672289382405	reply-other-handle	0.3955794	@ghadaoueiss عجوز شمطاء  سيئة السمعه قبيحه مثل الفلسطينيين واللبنانيين .	1
2321	1453075804007682052	reply-other-handle	0.3955794	@ghadaoueiss @RamAbdu سدى يا بنت العنيل	1
2320	1448650242979614737	reply-other-handle	0.3955794	@ghadaoueiss حولوه إلى بلد طائفية مقيتة ومليشيات المجرمة ...!	0
2319	1443341719152496642	reply-other-handle	0.3955794	@ghadaoueiss يتكلمون بلغه التعالي على الآخرين مثلهم مثل إبليس	0
2318	1439999404816179200	reply-other-handle	0.3955794	@ghadaoueiss هذه جماعات مجرمة تتستر تحت غطاء الدين وما أكثرها هذه الأيام والعجيب أن من يدعمها هو الغرب الذي يتفاخر بقيمه.	0
2317	1437923192623017993	reply-other-handle	0.3955794	@ghadaoueiss السعودي شخص واطي جدا جدا جدا هم قوتهم فقط في السان وفي الشتم وانتهاك الأعراض السعودي فقط يستغل ويستقوي علئ اي شخص داخل بلده بس صدقيني اشجع رجل سعودي صعب جدا جدا ان يواجه اجبن شخص يمني علئ الحد الشمالي لوطننا الغالي اليمن	0
2316	1437431302123311107	reply-other-handle	0.3955794	@ghadaoueiss عنوانا لشياطين الإنس على الأرض	0
2315	1498244881248137218	reply-other-handle	0.39694545	@ghadaoueiss الغرب عنصري بامتياز تاريخهم دموي في أفريقيا وشرق اسيا والشرق الأوسط وحتى بينهم	0
2314	1497818798040047617	reply-other-handle	0.39694545	@ghadaoueiss لانك وحده قردة وتلتاله انت وقناتك . الروس الاوساخ اعداء لكل العالم	1
2313	1490000119898456069	reply-other-handle	0.39694545	@ghadaoueiss حطوا مسواك بتمكَ وسد بوزك 😉	1
2312	1485581011211755526	reply-other-handle	0.39694545	@ghadaoueiss اذا كنت تعتبرين من يدافع على بلده وسرف أبنائه ذبابا الكترونيا فنحن ذباب، اعتبرها كما سئت، والدراجي انسان خبيث، وانا اتحدث عن تجربتي معه، انسان حقير حقود	0
2311	1484565642271506445	reply-other-handle	0.39694545	@ghadaoueiss هاتف صالح لكسر رؤوس الأغبياء 🤣	0
2310	1482819503406960644	reply-other-handle	0.39694545	@ghadaoueiss يسلم ها الفم	0
2309	1481197896271859718	reply-other-handle	0.39694545	@ghadaoueiss شغل التجسس و التصنت و السرقة تقريبا اي صفه وسخه تلاقيها في بني صهيون ...	0
2308	1478863202708557825	reply-other-handle	0.39694545	@ghadaoueiss المافيا السياسية  في أقذر بزاتها	0
2307	1471167314112438281	reply-other-handle	0.39694545	@ghadaoueiss اسرائيل رمز الارهاب في العالم .	0
2306	1469418099216683017	reply-other-handle	0.39694545	@ghadaoueiss عا*رة تتحدث عن الشرف والنزاهة، لولا انك ومن هم على شاكلتك من المرتزقة الشوام اشغلتم انفسكم في مهاجمة نجاح السعودية لما وجدنا الشام على حالها الآن، انتم اعلاميون مرتزقة فاسدون تماماً مثل هؤلاء السياسيين في لبنان وغيرها، انتم عار على الإعلام.	1
2305	1469397127981842440	reply-other-handle	0.39694545	@ghadaoueiss @maytham11 وحشتينا يا شيخه   منهم لله كل ولاد الكلب	1
2304	1466926609584300035	reply-other-handle	0.39694545	@ghadaoueiss اقشعر جسمي من قراءة هذا الحساب الشاذ والعفن.  يعني كل همه وفكره في ملابس داخليه.  اقول لك بااعلى صوتي إن التراب الذي على حذاء الاخت العزيزه السيده غاده عويس انظف واشرف واطهر منك ومن امثالك،،،	0
2303	1466807484211937281	reply-other-handle	0.39694545	@ghadaoueiss مستوى منحط جدا	0
2302	1465247256790065158	reply-other-handle	0.39694545	@ghadaoueiss كذاب نصاب. نفس نهج اهل المئيومة	0
2301	1465081136871317504	reply-other-handle	0.39694545	@ghadaoueiss الي يخلي نفسه زبالة يبعثروه الدجاج..	0
2300	1465040681718661121	reply-other-handle	0.39694545	@ghadaoueiss خفتي لا ينافسوك؟؟   ماتخافيش غاتبقاي انتي الدبانة القطرية المجندة رقم واحد على الصعيد العالمي..   #قطر_جمعى_كلابك	1
2299	1465028648168304646	reply-other-handle	0.39694545	@ghadaoueiss نسيتي الحمار اللي انقلب و أكل الدستور	0
2298	1464257547964137528	reply-other-handle	0.39694545	@ghadaoueiss خليك في الجاكوزي حقك نع زبون جديد.. وخلي السياسه لاهلها اللي يفهمونها... فهمك انت ومايا خليفه واحد   طريقة المص فق	1
2297	1464195009004158983	reply-other-handle	0.39694545	@ghadaoueiss لعنة الله عليه وعلى كل السفلة السياسيين الفاسدين المجرمين واولهم الخنزير كلب ايران وعون الجبان.	0
2296	1463590804409266176	reply-other-handle	0.39694545	@ghadaoueiss من يقدس الزعيم منافق    مذبذبين بين ذلك لا إلى هؤلاء ولا إلى هؤلاء	0
2295	1463067532227661831	reply-other-handle	0.39694545	@ghadaoueiss ياوطن الأغبياء  فكانت	0
2294	1461457556975595535	reply-other-handle	0.39694545	@ghadaoueiss أثبت العلم الحديث والتاريخ وعلم الاجتماع أن المرأة اقوى من الرجل وأن تطور المجتمع البشري سببه المرأة وأن الرجل لا يصلح إلا للتلقيح فقط وبعدها تنتهي مباشره مهمته وشكرا	0
2293	1461094652845699081	reply-other-handle	0.39694545	@ghadaoueiss إحذر!!! تغريدة مرتفعة الهبد	0
2292	1459659154742726665	reply-other-handle	0.39694545	@ghadaoueiss اهبل ومجرم	0
2291	1459586872817205257	reply-other-handle	0.39694545	@ghadaoueiss خلصتي من السعوديين يا زباله افتريتي على السوريين	1
2290	1458882521895161856	reply-other-handle	0.39694545	@ghadaoueiss ونظام موزة لم يفعل شيء!!!!!  من دمر سوريا وليبيا وهدد الجزائر انها ستكون التالية.  النفاق!!!	0
2289	1458814161874530311	reply-other-handle	0.39694545	@ghadaoueiss انتصر. الاسد. يا غاده. وانتظري سقوط   تميم ابن موزة اللي انقلب على بيو   حمد.  انتم. الى مزبلة الصحافه	1
2288	1458504399156912128	reply-other-handle	0.39694545	@ghadaoueiss لا تصدقي أولد زايد اولاد كلب عن اول من يدعم الحوثيين بس عشان يرضوو السعودية فعلو مسرحية	0
2287	1456533827178962945	reply-other-handle	0.39694545	@ghadaoueiss بقرة الحلوب عليها أن تدفع الأمريكان  وإلا؟!!!!!!!!!	0
2286	1454052807867305991	reply-other-handle	0.39694545	@ghadaoueiss هيجي منين الخير للشعوب طول ما في كلاب بتنبح وبتحرض الناس علي بعضها  امثالك	1
2285	1453481382613852165	reply-other-handle	0.39694545	@ghadaoueiss جورج ما تلوث بالمال الاسود مثلك وباقي ابواق الجزيرة الماسونية	1
2284	1453123725289742340	reply-other-handle	0.39694545	@ghadaoueiss انتم من تخلطون بين الحق والباطل.  انتم من تحرمون الدفاع عن النفس لفئة وتحلونها لفئة ..    انتم شر مكانا والله يعلم ما تصفون	0
2283	1449068258955563015	reply-other-handle	0.39694545	@ghadaoueiss ربي ينتقملك من كل شيوخ السلاطين وخنازير الخليج	0
2282	1444284310757023751	reply-other-handle	0.39694545	@ghadaoueiss صدق انك مافيك ذرة كرام او شهامة وتستغلين اسم المرحوم خاشقجي عشان اهدافك القذرة لكن الي مثلك ماينشره عليها ماضيك اسود https://t.co/h3E1mog8ea	1
2281	1444211914096119809	reply-other-handle	0.39694545	@ghadaoueiss @washingtonpost يجب اعدام محمد ابن سلمان و سلمان أيض لأنهم سفاحين و قتلة و يتجسسو على الشرفاء المحترامين حكام السعودية قتلة و سفاحين	0
2280	1442183489260953610	reply-other-handle	0.39694545	@ghadaoueiss نعم و بشار البهرزي مثال للثاني بس عموما الحكام العرب ثلة اوباش اشبه بقطيع كلاب ضالة	0
2279	1442069072695349248	reply-other-handle	0.39694545	@ghadaoueiss لو العرب أدميين ما حكمهم حيوانات زي الخنزير ونعجه والدب اظاشر	0
2278	1438217569085890565	reply-other-handle	0.39694545	@ghadaoueiss وما كثرت امثالك داع الكثيرون قلة ادب والطعن في رجال الم تجد عملا اخر قد؟	0
2277	1437433277866971136	quote-other-handle	0.39694545	- المنشار   - الفاشل  - سجّان النساء والمتحرش بهن    محمد بن سلمان وجه العار	0
2276	1434998213858271238	reply-other-handle	0.39694545	@ghadaoueiss رئيس ساقط أخلاقيا وسياسيا	0
2275	1498291584156291073	reply-other-handle	0.3983115	@ghadaoueiss يلعن أبوهم على جد اللي خلفهم هكذا كائنات عنصرية لا يبقا أحد يتعلق بهذه الاجناس ذلك التعلق الاعمى	0
2274	1498253444964048897	reply-other-handle	0.3983115	@ghadaoueiss العرب ميسووها  لان جبناء	0
2273	1498241374696742914	reply-other-handle	0.3983115	@ghadaoueiss عنصرية مقرفه مقيته في عالم يقولون أنه متحضر	0
2272	1487543481576968202	reply-other-handle	0.3983115	@ghadaoueiss وانتي مرفوعة الرأس وهو الآن يضحك من فعله الشنيع	1
2271	1485594851714473988	reply-other-handle	0.3983115	@ghadaoueiss سيدفع الدراجي تمن كلامه الحقير	0
2270	1485323780356464642	reply-other-handle	0.3983115	@ghadaoueiss تاخذين راحتك مع ادارة الخنزيره في الجاكوزي ماراح يصور	1
2269	1480767937279524867	quote-other-handle	0.3983115	كلي رْق يامصاصة رْب تميم	1
2268	1476696640421568514	reply-other-handle	0.3983115	@ghadaoueiss هراء وكذب... اشاره لفضيحة الجكوزي ههههه  صحيح نطفه صه.ي.ونيه في رحم زوجة عميل ق.ذر	0
2267	1466193070949646338	reply-other-handle	0.3983115	@ghadaoueiss أنتم الإعلامييون زعماء النفاق و الكذب	0
2265	1465036592465203208	reply-other-handle	0.3983115	@ghadaoueiss لعنه الله واخزاه	0
2264	1464987832460718083	reply-other-handle	0.3983115	@ghadaoueiss احفاد القرده والخنازير  اعدء الله ورسوله	0
2263	1459876848452751361	reply-other-handle	0.3983115	@ghadaoueiss من هذا الحيوان	0
2262	1459801406492360707	reply-other-handle	0.3983115	@ghadaoueiss النظام السوري مجرم وقاتل وفاجر وابو منشار قاتل وسفاح وبتاع نسوان وليله جامده اوي سعادتك	0
2261	1459622377990545409	reply-other-handle	0.3983115	@ghadaoueiss وجوه خشبية,قبح الله هذا المجرم	0
2260	1458427736834379789	reply-other-handle	0.3983115	@ghadaoueiss الجواب عند العبيد	0
2259	1458010103156822016	reply-other-handle	0.3983115	@ghadaoueiss احفظي التالي:  1- كبت جنسي لا حدود له.  2- دعارة اخلاقية سقفها الخوف من الآخرين.  3- الزناة هم من يستسهلون الغمز واللمز في النساء.  4- اخلاق الإسلام ترفض كل ذلك جملة وتفصيلاً حتى مع المومسات.  5- الحكم الشرعي في هذه الفئة: الجلد ووضعهم في القائمة السوداء دنيا وآخرة والتشهير بهم.	0
2258	1456677558938914817	reply-other-handle	0.3983115	@ghadaoueiss من يتحرك؟ الموتى.	0
2257	1456268407762870280	reply-other-handle	0.3983115	@ghadaoueiss امانه لمن تنادي الخليج كله عملاء لليهود والنصارى...خرفان وبعران الخليج مثل الجواميس المرضعه بس ترضع احفاد القرده والخنازير #مش غريبه	0
2256	1455314900247584774	reply-other-handle	0.3983115	@ghadaoueiss يا كلبة وعبدة وذنب إيران ، خلونا في حالنا وأنتم في حالكم🤬	1
2255	1453216308544385028	reply-other-handle	0.3983115	@ghadaoueiss أنتي أيتها الساقطه قال كلمة حق بدلا من الزيف والكذب والخداع وليس مثلكم تبيعون موقفكم بالريال والدرهم	1
2254	1452939728077086726	reply-other-handle	0.3983115	@ghadaoueiss مهرجون 🤡 بؤساء فاشلين حتى في الاضحاك	0
2253	1452876737583493121	reply-other-handle	0.3983115	@ghadaoueiss @aalodah نباحكم مستمر ي جراء الكلاب	0
2252	1451849225713688580	reply-other-handle	0.3983115	@ghadaoueiss @SshLuffy غادة جاكوزي .....احنا في غنا عن حبك وعن احترامك لان ال زيك نعرف انها عاهرة يعني من بنات الليل .	1
2251	1450888377474158599	reply-other-handle	0.3983115	@ghadaoueiss صدقتي حكامنا بجممم حمير	0
2250	1449616419273027586	reply-other-handle	0.3983115	@ghadaoueiss كلهم سلاله وسخه                      ولهذا السبب نحن في السعودية غسلنا يدنا منهم	0
2249	1444300533322428420	reply-other-handle	0.3983115	@ghadaoueiss @washingtonpost والله أنت مثلك ومثل اشكالك يسعون للفرقه  بين دول الخليج وشعوبه الآن الناس متصافين وحبايب لكن أنت حقيرة واطيه والشرهه ع قطر وحكومتها المفروض بالشلوت	1
2248	1442223082576384004	reply-other-handle	0.3983115	@ghadaoueiss وينك ياغاده من ايام المصالحه السعوديه القطريه اختفيتي 🤣🤣🤣🤣🤣🤣🤣 غباءك وراء اختفاءك	1
2247	1438500938319220738	reply-other-handle	0.3983115	@ghadaoueiss لا صدقي ونص لانها أمه تعاريss	1
2246	1438408608899686400	reply-other-handle	0.3983115	@ghadaoueiss سوف يقوم بتحريره وارسال خمسة صواريخ لمارب	0
2245	1438032472026013699	reply-other-handle	0.3983115	@ghadaoueiss الكلاب تنبح و #غادة_عوبس مستمرة على مبادئها وتسير في دعوتها ضد الأوغاد 😉	0
2244	1488076233225211907	reply-other-handle	0.40016344	@ghadaoueiss الله يلعن هولاء الصهاينه العرب اللي متصهينين اكثر من الصهاينه أنفسهم.	0
2243	1472817789752778758	reply-other-handle	0.40016344	@ghadaoueiss @FourarImen هم امراض نفوس اجتمعت فيهم كل العاهات التي تصيب البشر	0
2242	1467862339684900872	reply-other-handle	0.40016344	@ghadaoueiss @EmmanuelMacron عقبال قطعك	1
2241	1467583825748369413	reply-other-handle	0.40016344	@ghadaoueiss ياولد الكب ياكفره حسبي الله ونعم الوكيل فيهم	0
2240	1467185519700422656	reply-other-handle	0.40016344	@ghadaoueiss الصهاينة هم أساس الإرهاب   #فلسطين	0
2239	1464697915297964038	original-other	0.40016344	خدعوني خدعوني   و لمزرعة بن ثامر  استدرجوني   ف الجاكوزي عريانة صوروني   خدعوني خدعوني     @ghadaoueiss   #قطر_جمعي_كلابك https://t.co/JjeqOAjRiT	1
2238	1458852029237968897	reply-other-handle	0.40016344	@ghadaoueiss وحزب الزباله في بلدك دمر كم اقتصاديا واجتماعيا وسياسيا  والجبناء والخونه امثالك صامتين وحولكم الى اكبر بلد متسول للمساعدات في العالم اولا حلي مشاكل بلدك وبعدين حلي عنا الى اقرب جاكوزي 🤣🤣	1
2237	1456042786034176003	reply-other-handle	0.40016344	@ghadaoueiss ههههههههههه خاشقجي سيبقى غصة في حلقك ياعبدة المال  بلادي تنمو وتنمو وانتي تنبحين كالكلاب الضالة كنتي ومازلتي نكرة تغريداتك البائسة بمحاولة لفت الانتباه لاشيء نصيحتي لك هي التوجه لبلدك وجمع النفايات من الشوارع لإن رائحتكم الكريهة انتشرت في عموم الوطن العربي 🗿	1
2236	1455914696050159617	reply-other-handle	0.40016344	@ghadaoueiss الجاكوزي عند بن ثاني وصورك وانتي بداخله والمياه ملوثه من قاذوراتك	1
2235	1455786599829098499	reply-other-handle	0.40016344	@ghadaoueiss بس فكري فيها يا غادة  مزبوط 100%	1
2234	1453496510566617089	reply-other-handle	0.40016344	@ghadaoueiss لا، ليس لدرجة أنه غبي أو أحمق قرداحي ذكي جداً مع إختلالفنا معه في  كل شيء	0
2233	1449604866351972353	reply-other-handle	0.40016344	@ghadaoueiss بيروت .. تقتل كل يومٍ واحداً منا ..   وتبحث كل يومٍ عن ضحية   والموت .. في فنجان قهوتنا ..   وفي مفتاح شقتنا ..   وفي أزهار شرفتنا ..   وفي ورق الجرائد ..   والحروف الأبجدية ...   ها نحن .. يا بلقيس ..   ندخل مرةً أخرى لعصر الجاهلية ..	0
2232	1448870560709087236	quote-other-handle	0.40016344	@ghadaoueiss عندما تتحدث العاهرة عن الشرف! مو انتِ تشتغلين وتلمعين لنظام قطر الي ممول "#حزب_الله" ؟!     اعلاميين #الجزيرة هم منافقين هذا العصر ،تجدهم يتبكبكون على فلسطين 🇵🇸 و سوريا و اليمن 🇾🇪 و الصومال 🇸🇴 وهم يستلمون رواتبهم ممن قتل شعوب هذه البلدان!    https://t.co/MKxEIYzHKF https://t.co/gURGsATyrK	0
2231	1445990999927529472	reply-other-handle	0.40016344	@ghadaoueiss الفيسبوك الكل حاقد عليه شعبيته قذرة	0
2230	1445350735927971845	reply-other-handle	0.40016344	@ghadaoueiss ليس كل المحتوى سخيف في البعض منها فائدة معرفية.	0
2229	1443172470194847744	reply-other-handle	0.40016344	@ghadaoueiss واعرض عن الجاهلين	0
2228	1441536961064235013	reply-other-handle	0.40016344	@ghadaoueiss مثل عون وجبران وذنب الكلب بشار	0
2227	1441403800091308033	reply-other-handle	0.40016344	@ghadaoueiss افضل مثال للاغبياء محمد بن سلمان	0
2226	1437832624215674882	reply-other-handle	0.40016344	@ghadaoueiss هؤلاء يجب ان يطبق عليهم حد القذف وهو ثمانون جلدة	0
2225	1434968409410842631	quote-handle-other	0.40016344	صباحية مباركة يابن العبيطة (بصوت الشاويش عطية)     #نفق_الحريه https://t.co/5HjDPazntt	0
2224	1497946668502822915	reply-other-handle	0.40326482	@ghadaoueiss وفين راحت سوريا؟    ولا لتكوني من جماعة نصر اللات الحقير!	0
2223	1490459535957504003	reply-other-handle	0.40326482	@ghadaoueiss ولذلك نقول :  الحمد لله كثيرا - كُسرت قلوب كل من مع العرص.  السنغال تفوز ببطولة امم افريقيا قاهرةَ كل العرصات.  اعتذارنا الشديد جدا لكل مصري شريف عفيفف والخزي للعرصات	0
2222	1489304264858083332	reply-other-handle	0.40326482	@ghadaoueiss هناك رأي ودعوة للتطبيع مع الرذيلة تحت شعار احترم الرذيلة وإلا فأنت متحجر!!!!!!!	0
2221	1485580587062681607	reply-other-handle	0.40326482	@ghadaoueiss صدقت. وجب تحكيم لسان العقل من أمثالكم.	0
2220	1484371217314291712	reply-other-handle	0.40326482	@ghadaoueiss كشفوا الستار عن أفلام الجاكوزي. 💃💃💃💃🏊‍♀️🏊‍♀️🏊‍♀️🇶🇦🇶🇦 ..أغبياء	0
2219	1482411234255384578	reply-other-handle	0.40326482	@ghadaoueiss انصحك  بالعلاج  النفسي  العاجل	0
2218	1481602746142838785	reply-other-handle	0.40326482	@ghadaoueiss حتى لو ما عندوا الجنسية الأمريكية دمو غالي	0
2217	1472853988714369027	reply-other-handle	0.40326482	@ghadaoueiss العاهرة لا يهمها مع من تمارس الدعارة هكذا الحال المطبعين باعوا شرفهم ان كان اصلا لهم شرف ،	0
2216	1467195528429686794	quote-other-handle	0.40326482	هم خمسة باسلحة وجبناء لم يقتربو منه لم يكن يحمل سلاح لماذا لم يعتقلوه انهم جبناء  لم اري ولم اسمع في حياتي اجبن من انسان يقتل اعزل ايها القاتل انت جبان ورخيص انت عار	0
2215	1467161441602088962	reply-other-handle	0.40326482	@ghadaoueiss إنه إحتلال دموي	0
2214	1465991077333286915	reply-other-handle	0.40326482	@ghadaoueiss اي ومنتخب البراميل ..منتخب ذيل الكلب؟؟!!شو وضعوا كمان عجبك!!!	0
2213	1464681356198305792	reply-other-handle	0.40326482	@ghadaoueiss 😡🇶🇦🇶🇦🇶🇦🇶🇦😡😡😡  #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك https://t.co/Z7ZLL7oTRM	0
2212	1464681293095055365	reply-other-handle	0.40326482	@ghadaoueiss 😡🇶🇦🇶🇦🇶🇦🇶🇦😡😡😡  #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك #قطر_جمعي_كلابك https://t.co/Tl4EL3OeCe	0
2211	1463128343918825472	reply-other-handle	0.40326482	@ghadaoueiss الى الاحد الذي يجعل الانسان يخرج خوفا من الموت ثم يلحقة الموت !!!!	0
2210	1460280367542321157	reply-other-handle	0.40326482	@ghadaoueiss أتباع ماكرون في لبنان هم سبب تدهور البلد	0
2209	1459763310014914561	reply-other-handle	0.40326482	@ghadaoueiss انتي يا عديمة الشرف لا يحق لك ان تذكري اسم رئيس الجمهورية العربية السورية على لسانك لأنك من أدنى الناس ..  و رح احكيكي بالعامية .. كلنا شفنا صورك الفاضحة المقرفة اللي بتدل انو تفكيرك هو التفكير الجنسي و ايضا عم تمارسيه لهيك لا تبرري وساختك بكلامك المعسول لأنك صرتي مكشوفة	1
2208	1458959267076132864	reply-other-handle	0.40326482	@ghadaoueiss @DrHamami نلوم زميلكم فيصل القاسم من صدر أمثال هؤلاء القاذورات كمحللين على الشاشات	0
2207	1458848978976616454	reply-other-handle	0.40326482	@ghadaoueiss @DrHamami وماذا ننتظر   من عملاء مجرم الشام   سيدتي	0
2206	1458810459038097409	reply-other-handle	0.40326482	@ghadaoueiss @HaidarAlshindiy @EnassKarimeh @Rahmon83 يا أستاذة غادة هؤلاء حثاله لا تردي عليهن لان في الأمس كأنو يشتموا الإمارات 🤣	1
2205	1457197094566039552	reply-other-handle	0.40326482	@ghadaoueiss انتي كشنة و خرنقة و لا تفهمين مثل ربعك هواة سياسة و لعب طاولة يا كشنة يا غويدة لك في قطع العلاقات مع كندا و قطر أكبر مثال لكنك جاهلة و في نفس الوقت عندك عقدة نقص هههههههههههه هههههههههههه هههههههههههه هههههههههههه هههههههههههه	1
2204	1456281040578924546	reply-other-handle	0.40326482	@ghadaoueiss غبي لا يفهم   يفهم بحفلات الرقص والغناء وتمويل الإباحية ك لقائه مع ممثلة اباحية واعترافها بذلك و صواريخ DG	0
2203	1455514065674113026	reply-other-handle	0.40326482	@ghadaoueiss بلدك زباله ما نستغرب يطلعوا أشباه ناس منها	1
2202	1455262685147303945	reply-other-handle	0.40326482	@ghadaoueiss ذا واقعكم المعفن	0
2201	1454723106032001026	reply-other-handle	0.40326482	@ghadaoueiss ما هكذا تؤكل الكتف	0
2200	1454187729177174018	reply-other-handle	0.40326482	@ghadaoueiss ياست غاده امريكاء دوله عظمى اما لبنان عباره عن زباله لعمائم ايران العفنه	1
2199	1453398425681149957	reply-other-handle	0.40326482	@ghadaoueiss اخرسي اوليه سدي حلقك بهاد 🦴🦴 روحي انبحي بعيد	1
2198	1452703943218409482	reply-other-handle	0.40326482	@ghadaoueiss @sameer_alnamri السايكوباتي هو شخص مضطرب عقلياً ومختلّ أو معتلّ نفسياً يمكنه العمل في قناة الجزيرة لبث العنصرية وتفريغ الطاقات السلبية والاحقاد الموجودة داخله مثل على ذلك الخبث والخبائث (غادة عويس وجمال ريان) أما الشخص الطموح ولي العهد مكانة قيادة الدولة العظمى 😍🇸🇦	1
2197	1452591221948420099	reply-other-handle	0.40326482	@ghadaoueiss @YaserAlyamani @Alya_Alhwaiti لك النباح والذل وخيبة الامل هزلت حثاله وتتكلم!	1
2196	1450793211040051206	reply-other-handle	0.40326482	@ghadaoueiss @almuharrmi نعم  التبرج  والعري	0
2195	1450594849045032966	reply-other-handle	0.40326482	@ghadaoueiss عليهم اللعنه يهود بني إسرائيل	0
2194	1449065716381065224	reply-other-handle	0.40326482	@ghadaoueiss ذيل الكلب لو حطوه بقالب ٤٠ سنة رح يضل اعوج 😂😂😂😂	0
2193	1448979768951648261	reply-other-handle	0.40326482	@ghadaoueiss فوبيا السعودية	0
2192	1448712564255379460	reply-other-handle	0.40326482	@ghadaoueiss وهل هذا يستحق السلاح أم أنها ليست حبة رمانة لكنها قلوب مليانة ........طبعاً حقد وغل وظلم.	0
2191	1441728646608142337	reply-other-handle	0.40326482	@ghadaoueiss أنتِ مريضة نفسية قسم الله بلغ  بك الخرف والتهيآت والحمق والغباء مبلغا عظيما من أنت حتى ينشغل ولي العهد بك ماموقعك ماحجمك ماتأثيرك والله العالم يضحكوا عليك أحملي حالك وروحي لبلدك كافي مصخره 😀 قالت ولي العهد يتجسس عليّ	1
2190	1437375101301923846	reply-other-handle	0.40326482	@ghadaoueiss لذالك تثبتين في رأيك مثل الجبال	1
2189	1498316092812443652	reply-other-handle	0.40636617	@ghadaoueiss انتي فين ياأم عبيده	0
2188	1496731337406955523	reply-other-handle	0.40636617	@ghadaoueiss الديكتاتور والمجرم بوتين هو هتلر الجديد ولا أحد مستعد بالعالم مواجهته ووقفه عند حده والعالم سيكتفي بالإدانة وتقديم مساعدات طبية وغذائية للاكرانيين	0
2187	1490046152028442632	reply-other-handle	0.40636617	@ghadaoueiss الصهاينة يقتاتون جثث الخنازير اكرمكم الله	0
